"","species","latitude","longitude"
"4201","Callitriche cophocarpa Sendtner",59.634345,17.3784929
"4202","Callitriche cophocarpa Sendtner",59.9906429,18.829245
"4203","Callitriche cophocarpa Sendtner",58.5501459,12.239321
"4204","Callitriche cophocarpa Sendtner",59.658436,18.621779
"4205","Callitriche cophocarpa Sendtner",57.104263,14.685604
"4206","Callitriche cophocarpa Sendtner",57.786309,16.281794
"4207","Callitriche cophocarpa Sendtner",56.889245,14.550947
"4208","Callitriche cophocarpa Sendtner",59.9273859,18.644552
"4209","Callitriche cophocarpa Sendtner",59.856197,18.817028
"4210","Callitriche cophocarpa Sendtner",57.090809,14.793232
"4211","Callitriche cophocarpa Sendtner",59.76483,17.69611
"4212","Callitriche cophocarpa Sendtner",58.875272,16.997149
"4213","Callitriche cophocarpa Sendtner",58.98272,17.435662
"4214","Callitriche cophocarpa Sendtner",59.924433,18.778482
"4215","Callitriche cophocarpa Sendtner",56.4061439,13.075536
"4216","Callitriche cophocarpa Sendtner",60.376119,17.2781239
"4217","Callitriche cophocarpa Sendtner",60.3921009,17.777704
"4218","Callitriche cophocarpa Sendtner",59.168455,16.83247
"4219","Callitriche cophocarpa Sendtner",59.284188,16.1780469
"4220","Callitriche cophocarpa Sendtner",59.3501559,15.959047
"4221","Callitriche cophocarpa Sendtner",57.142479,15.743281
"4222","Callitriche cophocarpa Sendtner",57.604407,16.70764
"4223","Callitriche cophocarpa Sendtner",59.0787029,16.829784
"4224","Callitriche cophocarpa Sendtner",59.977184,16.723064
"4225","Callitriche cophocarpa Sendtner",57.2333509,13.977849
"4226","Callitriche cophocarpa Sendtner",59.6927159,18.002876
"4227","Callitriche cophocarpa Sendtner",59.50945,18.2117879
"4228","Callitriche cophocarpa Sendtner",59.073523,17.352774
"4229","Callitriche cophocarpa Sendtner",59.706957,18.448117
"4230","Callitriche cophocarpa Sendtner",59.885375,18.5069389
"4231","Callitriche cophocarpa Sendtner",58.761372,17.166059
"4232","Callitriche cophocarpa Sendtner",59.750886,18.496078
"4233","Callitriche cophocarpa Sendtner",57.6543449,14.460981
"4234","Callitriche cophocarpa Sendtner",58.764885,16.7773399
"4235","Callitriche cophocarpa Sendtner",58.9996349,17.828028
"4236","Callitriche cophocarpa Sendtner",59.8377679,17.254301
"4237","Callitriche cophocarpa Sendtner",58.993166,12.019432
"4238","Callitriche cophocarpa Sendtner",60.014563,17.486183
"4239","Callitriche cophocarpa Sendtner",59.656508,18.710353
"4240","Callitriche cophocarpa Sendtner",57.970857,15.340521
"4241","Callitriche cophocarpa Sendtner",58.293844,14.921987
"4242","Callitriche cophocarpa Sendtner",57.583832,15.0537519
"4243","Callitriche cophocarpa Sendtner",58.188783,16.435064
"4244","Callitriche cophocarpa Sendtner",59.482132,17.265521
"4245","Callitriche cophocarpa Sendtner",59.1441099,17.050159
"4246","Callitriche cophocarpa Sendtner",59.9254329,18.733844
"4247","Callitriche cophocarpa Sendtner",57.9623279,14.856626
"4248","Callitriche cophocarpa Sendtner",59.9010109,18.821089
"4249","Callitriche cophocarpa Sendtner",59.7776649,18.275596
"4250","Callitriche cophocarpa Sendtner",59.3506959,16.3984939
"4251","Callitriche cophocarpa Sendtner",59.833105,17.494861
"4252","Callitriche cophocarpa Sendtner",58.9164809,17.345749
"4253","Callitriche cophocarpa Sendtner",59.302362,16.9242689
"4254","Callitriche cophocarpa Sendtner",60.239424,17.452541
"4255","Callitriche cophocarpa Sendtner",57.201016,15.164128
"4256","Callitriche cophocarpa Sendtner",57.1145509,15.644295
"4257","Callitriche cophocarpa Sendtner",60.288383,17.9251809
"4258","Callitriche cophocarpa Sendtner",56.562286,15.649919
"4259","Callitriche cophocarpa Sendtner",58.965417,16.956797
"4260","Callitriche cophocarpa Sendtner",57.420048,14.383115
"4261","Callitriche cophocarpa Sendtner",60.0167229,17.306951
"4262","Callitriche cophocarpa Sendtner",59.226536,17.66625
"4263","Callitriche cophocarpa Sendtner",60.4369489,17.7804259
"4264","Callitriche cophocarpa Sendtner",59.039929,15.405487
"4265","Callitriche cophocarpa Sendtner",57.7572059,14.126196
"4266","Callitriche cophocarpa Sendtner",59.217081,16.08977
"4267","Callitriche cophocarpa Sendtner",59.519354,17.593999
"4268","Callitriche cophocarpa Sendtner",57.610996,16.040264
"4269","Callitriche cophocarpa Sendtner",60.440592,17.836966
"4270","Callitriche cophocarpa Sendtner",60.227324,16.881626
"4271","Callitriche cophocarpa Sendtner",60.201875,18.3976229
"4272","Callitriche cophocarpa Sendtner",60.255481,17.9049869
"4273","Callitriche cophocarpa Sendtner",60.107641,18.615078
"4274","Callitriche cophocarpa Sendtner",59.5933769,17.564283
"4275","Callitriche cophocarpa Sendtner",59.0147559,16.218651
"4276","Callitriche cophocarpa Sendtner",60.0066339,18.023672
"4277","Callitriche cophocarpa Sendtner",60.069941,18.2525
"4278","Callitriche cophocarpa Sendtner",59.143686,17.093826
"4279","Callitriche cophocarpa Sendtner",57.805956,14.965025
"4280","Callitriche cophocarpa Sendtner",60.2036069,18.307549
"4281","Callitriche cophocarpa Sendtner",58.8945549,17.3014
"4282","Callitriche cophocarpa Sendtner",57.650154,16.1845509
"4283","Callitriche cophocarpa Sendtner",60.347835,18.02325
"4284","Callitriche cophocarpa Sendtner",59.660311,18.5331879
"4285","Callitriche cophocarpa Sendtner",56.7539269,14.4099559
"4286","Callitriche cophocarpa Sendtner",59.3353559,17.89188
"4287","Callitriche cophocarpa Sendtner",56.4564609,13.806082
"4288","Callitriche cophocarpa Sendtner",60.179462,18.3958529
"4289","Callitriche cophocarpa Sendtner",58.1217639,16.096202
"4290","Callitriche cophocarpa Sendtner",59.951748,18.329719
"4291","Callitriche cophocarpa Sendtner",57.862197,14.053909
"4292","Callitriche cophocarpa Sendtner",58.759942,17.295615
"4293","Callitriche cophocarpa Sendtner",58.689881,15.934505
"4294","Callitriche cophocarpa Sendtner",59.3249679,17.560941
"4295","Callitriche cophocarpa Sendtner",58.901673,16.434175
"4296","Callitriche cophocarpa Sendtner",58.061315,15.593442
"4297","Callitriche cophocarpa Sendtner",58.4623569,16.704649
"4298","Callitriche cophocarpa Sendtner",60.0923129,16.925751
"4299","Callitriche cophocarpa Sendtner",59.7577089,16.202221
"4300","Callitriche cophocarpa Sendtner",57.8090819,16.1845329
"4301","Callitriche cophocarpa Sendtner",59.320807,17.320076
"4302","Callitriche cophocarpa Sendtner",59.4649939,18.187453
"4303","Callitriche cophocarpa Sendtner",59.857207,18.7724809
"4304","Callitriche cophocarpa Sendtner",57.810527,15.745482
"4305","Callitriche cophocarpa Sendtner",59.030611,17.1766779
"4306","Callitriche cophocarpa Sendtner",58.50661,16.7915519
"4307","Callitriche cophocarpa Sendtner",59.8045359,18.2793689
"4308","Callitriche cophocarpa Sendtner",57.7061429,14.277877
"4309","Callitriche cophocarpa Sendtner",60.2492859,18.2658759
"4310","Callitriche cophocarpa Sendtner",56.8413699,14.614817
"4311","Callitriche cophocarpa Sendtner",57.803362,15.8094059
"4312","Callitriche cophocarpa Sendtner",57.7252489,14.154538
"4313","Callitriche cophocarpa Sendtner",60.2133639,17.721865
"4314","Callitriche cophocarpa Sendtner",59.816277,18.590509
"4315","Callitriche cophocarpa Sendtner",59.393501,16.7512529
"4316","Callitriche cophocarpa Sendtner",56.782186,14.150397
"4317","Callitriche cophocarpa Sendtner",59.808259,18.946431
"4318","Callitriche cophocarpa Sendtner",59.6145539,18.573791
"4319","Callitriche cophocarpa Sendtner",59.217159,18.234974
"4320","Callitriche cophocarpa Sendtner",60.1181819,17.311658
"4321","Callitriche cophocarpa Sendtner",59.8551679,18.8615759
"4322","Callitriche cophocarpa Sendtner",59.559037,17.995932
"4323","Callitriche cophocarpa Sendtner",59.146354,16.7881199
"4324","Callitriche cophocarpa Sendtner",59.5197769,18.3309409
"4325","Callitriche cophocarpa Sendtner",57.143278,13.6766349
"4326","Callitriche cophocarpa Sendtner",59.05002,17.438851
"4327","Callitriche cophocarpa Sendtner",59.078352,16.873379
"4328","Callitriche cophocarpa Sendtner",60.2367709,17.3747739
"4329","Callitriche cophocarpa Sendtner",57.881073,15.34168
"4330","Callitriche cophocarpa Sendtner",60.300327,17.907861
"4331","Callitriche cophocarpa Sendtner",58.093972,14.702214
"4332","Callitriche cophocarpa Sendtner",58.8075509,17.0380849
"4333","Callitriche cophocarpa Sendtner",57.751837,13.966027
"4334","Callitriche cophocarpa Sendtner",59.581327,17.951349
"4335","Callitriche cophocarpa Sendtner",60.0095209,17.844539
"4336","Callitriche cophocarpa Sendtner",60.402835,17.297483
"4337","Callitriche cophocarpa Sendtner",59.5798479,18.03977
"4338","Callitriche cophocarpa Sendtner",56.7187419,13.592876
"4339","Callitriche cophocarpa Sendtner",59.629618,17.7328249
"4340","Callitriche cophocarpa Sendtner",59.436599,16.9727509
"4341","Callitriche cophocarpa Sendtner",59.909556,16.7658869
"4342","Callitriche cophocarpa Sendtner",57.5854539,14.891543
"4343","Callitriche cophocarpa Sendtner",60.3625109,18.162013
"4344","Callitriche cophocarpa Sendtner",59.783869,17.9198179
"4345","Callitriche cophocarpa Sendtner",59.3500319,16.530322
"4346","Callitriche cophocarpa Sendtner",59.8937659,18.060817
"4347","Callitriche cophocarpa Sendtner",59.1043769,16.263351
"4348","Callitriche cophocarpa Sendtner",57.145997,15.657375
"4349","Callitriche cophocarpa Sendtner",60.128725,18.2298709
"4350","Callitriche cophocarpa Sendtner",58.826742,17.341761
"4351","Callitriche cophocarpa Sendtner",60.1867609,17.9907399
"4352","Callitriche cophocarpa Sendtner",56.224527,15.5707679
"4353","Callitriche cophocarpa Sendtner",59.307113,15.914967
"4354","Callitriche cophocarpa Sendtner",59.836337,18.0587149
"4355","Callitriche cophocarpa Sendtner",57.122754,13.387153
"4356","Callitriche cophocarpa Sendtner",59.7089369,17.2949319
"4357","Callitriche cophocarpa Sendtner",59.411535,17.236065
"4358","Callitriche cophocarpa Sendtner",57.277388,14.398485
"4359","Callitriche cophocarpa Sendtner",59.041657,18.004745
"4360","Callitriche cophocarpa Sendtner",56.816569,14.389609
"4361","Callitriche cophocarpa Sendtner",58.886809,17.864805
"4362","Callitriche cophocarpa Sendtner",59.6239309,18.087021
"4363","Callitriche cophocarpa Sendtner",58.0184489,14.691003
"4364","Callitriche cophocarpa Sendtner",59.32907,16.178533
"4365","Callitriche cophocarpa Sendtner",60.13463,18.392332
"4366","Callitriche cophocarpa Sendtner",56.252079,14.5090319
"4367","Callitriche cophocarpa Sendtner",60.2410339,17.317201
"4368","Callitriche cophocarpa Sendtner",58.7192879,11.8765009
"4369","Callitriche cophocarpa Sendtner",59.9856869,17.932673
"4370","Callitriche cophocarpa Sendtner",56.732419,15.422115
"4371","Callitriche cophocarpa Sendtner",60.242505,17.1818519
"4372","Callitriche cophocarpa Sendtner",59.204109,17.665029
"4373","Callitriche cophocarpa Sendtner",59.609673,17.554509
"4374","Callitriche cophocarpa Sendtner",57.4972509,14.466766
"4375","Callitriche cophocarpa Sendtner",59.953386,16.90138
"4376","Callitriche cophocarpa Sendtner",59.440828,16.31195
"4377","Callitriche cophocarpa Sendtner",56.6624199,14.459822
"4378","Callitriche cophocarpa Sendtner",60.3610979,16.053352
"4379","Callitriche cophocarpa Sendtner",59.35049,16.44244
"4380","Callitriche cophocarpa Sendtner",59.6845149,16.848209
"4381","Callitriche cophocarpa Sendtner",56.991013,16.2008739
"4382","Callitriche cophocarpa Sendtner",59.815328,18.635012
"4383","Callitriche cophocarpa Sendtner",60.893906,14.324949
"4384","Callitriche cophocarpa Sendtner",59.8103139,17.6541229
"4385","Callitriche cophocarpa Sendtner",60.173641,17.0654569
"4386","Callitriche cophocarpa Sendtner",60.015129,17.441375
"4387","Callitriche cophocarpa Sendtner",59.6123949,18.4774379
"4388","Callitriche cophocarpa Sendtner",57.784221,14.131667
"4389","Callitriche cophocarpa Sendtner",56.734006,16.252096
"4390","Callitriche cophocarpa Sendtner",59.713309,18.110872
"4391","Callitriche cophocarpa Sendtner",56.962608,14.142393
"4392","Callitriche cophocarpa Sendtner",59.8591869,18.683377
"4393","Callitriche cophocarpa Sendtner",60.185631,18.4017459
"4394","Callitriche cophocarpa Sendtner",58.946762,16.391559
"4395","Callitriche cophocarpa Sendtner",58.4204379,16.019082
"4396","Callitriche cophocarpa Sendtner",57.503289,15.595867
"4397","Callitriche cophocarpa Sendtner",58.9647089,12.631418
"4398","Callitriche cophocarpa Sendtner",60.308239,18.377087
"4399","Callitriche cophocarpa Sendtner",60.3367399,13.797934
"4400","Callitriche cophocarpa Sendtner",59.124547,16.700184
"4401","Callitriche cophocarpa Sendtner",59.700336,18.7585839
"4402","Callitriche cophocarpa Sendtner",60.20275,18.3525899
"4403","Callitriche cophocarpa Sendtner",59.8391719,17.120587
"4404","Callitriche cophocarpa Sendtner",57.98217,14.999781
"4405","Callitriche cophocarpa Sendtner",60.1244919,18.4509289
"4406","Callitriche cophocarpa Sendtner",58.509529,16.276952
"4407","Callitriche cophocarpa Sendtner",59.14652,18.4047729
"4408","Callitriche cophocarpa Sendtner",59.284629,15.958751
"4409","Callitriche cophocarpa Sendtner",57.599845,13.9210119
"4410","Callitriche cophocarpa Sendtner",59.8083719,17.787685
"4411","Callitriche cophocarpa Sendtner",59.8896159,16.663488
"4412","Callitriche cophocarpa Sendtner",60.1111459,16.816696
"4413","Callitriche cophocarpa Sendtner",59.0140859,16.3927
"4414","Callitriche cophocarpa Sendtner",57.277456,15.4081639
"4415","Callitriche cophocarpa Sendtner",56.643759,14.013
"4416","Callitriche cophocarpa Sendtner",58.4204099,15.758876
"4417","Callitriche cophocarpa Sendtner",60.005875,18.068453
"4418","Callitriche cophocarpa Sendtner",57.919114,14.729523
"4419","Callitriche cophocarpa Sendtner",59.928134,17.199216
"4420","Callitriche cophocarpa Sendtner",57.5758129,14.2683009
"4421","Callitriche cophocarpa Sendtner",56.5192759,15.825548
"4422","Callitriche cophocarpa Sendtner",60.698515,13.838403
"4423","Callitriche cophocarpa Sendtner",58.7842569,17.123722
"4424","Callitriche cophocarpa Sendtner",58.8756619,16.9538149
"4425","Callitriche cophocarpa Sendtner",60.331262,17.2761029
"4426","Callitriche cophocarpa Sendtner",59.9168829,17.0682329
"4427","Callitriche cophocarpa Sendtner",56.691166,13.9993269
"4428","Callitriche cophocarpa Sendtner",59.101678,18.401378
"4429","Callitriche cophocarpa Sendtner",60.105702,18.704865
"4430","Callitriche cophocarpa Sendtner",60.1541059,17.043098
"4431","Callitriche cophocarpa Sendtner",58.45568,12.077445
"4432","Callitriche cophocarpa Sendtner",59.2783009,17.098901
"4433","Callitriche cophocarpa Sendtner",60.3140769,18.209201
"4434","Callitriche cophocarpa Sendtner",59.2791399,17.011226
"4435","Callitriche cophocarpa Sendtner",56.87051,14.0415209
"4436","Callitriche cophocarpa Sendtner",59.1232279,16.874772
"4437","Callitriche cophocarpa Sendtner",58.9240259,18.301189
"4438","Callitriche cophocarpa Sendtner",60.1628219,18.0792329
"4439","Callitriche cophocarpa Sendtner",59.698314,18.847266
"4440","Callitriche cophocarpa Sendtner",60.11641,18.1659919
"4441","Callitriche cophocarpa Sendtner",58.398707,15.596819
"4442","Callitriche cophocarpa Sendtner",56.9262659,15.014487
"4443","Callitriche cophocarpa Sendtner",58.497951,11.987128
"4444","Callitriche cophocarpa Sendtner",58.9372979,17.476948
"4445","Callitriche cophocarpa Sendtner",56.9203139,13.236011
"4446","Callitriche cophocarpa Sendtner",59.260508,16.484589
"4447","Callitriche cophocarpa Sendtner",58.672922,17.0333329
"4448","Callitriche cophocarpa Sendtner",59.8871189,16.7652399
"4449","Callitriche cophocarpa Sendtner",57.886417,14.686664
"4450","Callitriche cophocarpa Sendtner",60.0340289,16.918403
"4451","Callitriche cophocarpa Sendtner",57.6084639,15.92315
"4452","Callitriche cophocarpa Sendtner",60.506176,17.648095
"4453","Callitriche cophocarpa Sendtner",59.276442,17.274253
"4454","Callitriche cophocarpa Sendtner",60.3680499,18.153344
"4455","Callitriche cophocarpa Sendtner",59.347234,16.925742
"4456","Callitriche cophocarpa Sendtner",59.4105429,17.324082
"4457","Callitriche cophocarpa Sendtner",60.286985,17.133091
"4458","Callitriche cophocarpa Sendtner",59.1000409,16.961306
"4459","Callitriche cophocarpa Sendtner",58.879437,16.3904269
"4460","Callitriche cophocarpa Sendtner",59.328048,16.442017
"4461","Callitriche cophocarpa Sendtner",60.439515,17.598904
"4462","Callitriche cophocarpa Sendtner",59.050085,15.062106
"4463","Callitriche cophocarpa Sendtner",59.9646729,17.841781
"4464","Callitriche cophocarpa Sendtner",59.142322,17.2248179
"4465","Callitriche cophocarpa Sendtner",59.12563,16.525579
"4466","Callitriche cophocarpa Sendtner",58.0754689,14.54686
"4467","Callitriche cophocarpa Sendtner",59.14452,17.0064829
"4468","Callitriche cophocarpa Sendtner",57.224701,15.062735
"4469","Callitriche cophocarpa Sendtner",57.71835,14.322676
"4470","Callitriche cophocarpa Sendtner",57.9975219,14.764378
"4471","Callitriche cophocarpa Sendtner",60.642553,17.5187649
"4472","Callitriche cophocarpa Sendtner",57.7052449,13.767894
"4473","Callitriche cophocarpa Sendtner",60.334006,18.4370769
"4474","Callitriche cophocarpa Sendtner",57.43242,15.430622
"4475","Callitriche cophocarpa Sendtner",57.4301999,15.040259
"4476","Callitriche cophocarpa Sendtner",56.5412529,14.273107
"4477","Callitriche cophocarpa Sendtner",57.7456729,15.175501
"4478","Callitriche cophocarpa Sendtner",60.086803,17.0405739
"4479","Callitriche cophocarpa Sendtner",59.1397509,17.4431179
"4480","Callitriche cophocarpa Sendtner",59.9561649,18.3336359
"4481","Callitriche cophocarpa Sendtner",59.539251,17.7718649
"4482","Callitriche cophocarpa Sendtner",59.1586149,17.70627
"4483","Callitriche cophocarpa Sendtner",59.1012679,12.706104
"4484","Callitriche cophocarpa Sendtner",58.8079559,16.994841
"4485","Callitriche cophocarpa Sendtner",56.209851,14.595881
"4486","Callitriche cophocarpa Sendtner",59.2998359,17.187493
"4487","Callitriche cophocarpa Sendtner",59.991537,17.23055
"4488","Callitriche cophocarpa Sendtner",57.983961,16.2472269
"4489","Callitriche cophocarpa Sendtner",59.930204,18.510586
"4490","Callitriche cophocarpa Sendtner",56.2679949,14.881338
"4491","Callitriche cophocarpa Sendtner",59.255425,17.1418679
"4492","Callitriche cophocarpa Sendtner",60.201416,18.421033
"4493","Callitriche cophocarpa Sendtner",57.8157569,14.3590579
"4494","Callitriche cophocarpa Sendtner",58.856791,16.4333579
"4495","Callitriche cophocarpa Sendtner",59.0599879,16.088476
"4496","Callitriche cophocarpa Sendtner",56.548631,16.069441
"4497","Callitriche cophocarpa Sendtner",58.7640689,11.871434
"4498","Callitriche cophocarpa Sendtner",59.8860779,16.8991609
"4499","Callitriche cophocarpa Sendtner",58.3748659,16.275164
"4500","Callitriche cophocarpa Sendtner",58.561843,15.2823639
"4501","Callitriche cophocarpa Sendtner",58.28389,15.080719
"4502","Callitriche cophocarpa Sendtner",58.460543,12.248403
"4503","Callitriche cophocarpa Sendtner",59.0146129,16.262166
"4504","Callitriche cophocarpa Sendtner",59.239026,16.2651569
"4505","Callitriche cophocarpa Sendtner",57.159075,15.459018
"4506","Callitriche cophocarpa Sendtner",59.324015,17.0128069
"4507","Callitriche cophocarpa Sendtner",57.714958,16.1281819
"4508","Callitriche cophocarpa Sendtner",56.3207859,14.4662989
"4509","Callitriche cophocarpa Sendtner",58.944403,16.78238
"4510","Callitriche cophocarpa Sendtner",59.2129789,16.877575
"4511","Callitriche cophocarpa Sendtner",57.004277,15.149423
"4512","Callitriche cophocarpa Sendtner",58.8988429,16.867837
"4513","Callitriche cophocarpa Sendtner",57.717343,14.238809
"4514","Callitriche cophocarpa Sendtner",58.828685,17.1687009
"4515","Callitriche cophocarpa Sendtner",57.510364,13.7687659
"4516","Callitriche cophocarpa Sendtner",60.370342,17.7310729
"4517","Callitriche cophocarpa Sendtner",59.9059299,18.5980099
"4518","Callitriche cophocarpa Sendtner",58.804448,15.133729
"4519","Callitriche cophocarpa Sendtner",58.330264,16.1892309
"4520","Callitriche cophocarpa Sendtner",57.710956,14.992397
"4521","Callitriche cophocarpa Sendtner",57.7297099,14.7368349
"4522","Callitriche cophocarpa Sendtner",60.4086599,18.1417469
"4523","Callitriche cophocarpa Sendtner",59.244222,17.9739499
"4524","Callitriche cophocarpa Sendtner",57.8462189,16.053577
"4525","Callitriche cophocarpa Sendtner",57.888852,14.877107
"4526","Callitriche cophocarpa Sendtner",60.492556,17.301597
"4527","Callitriche cophocarpa Sendtner",57.66816,14.0498759
"4528","Callitriche cophocarpa Sendtner",57.6936579,16.0072599
"4529","Callitriche cophocarpa Sendtner",58.9526839,17.955625
"4530","Callitriche cophocarpa Sendtner",58.8315259,16.86578
"4531","Callitriche cophocarpa Sendtner",58.7879489,16.6915149
"4532","Callitriche cophocarpa Sendtner",59.955297,16.887124
"4533","Callitriche cophocarpa Sendtner",59.541783,17.5951939
"4534","Callitriche cophocarpa Sendtner",59.3727069,16.486825
"4535","Callitriche cophocarpa Sendtner",60.440708,17.508129
"4536","Callitriche cophocarpa Sendtner",59.691198,18.091594
"4537","Callitriche cophocarpa Sendtner",59.3965099,16.1352699
"4538","Callitriche cophocarpa Sendtner",57.2512479,15.358748
"4539","Callitriche cophocarpa Sendtner",60.1545169,16.998092
"4540","Callitriche cophocarpa Sendtner",58.509177,15.247635
"4541","Callitriche cophocarpa Sendtner",56.685794,14.342304
"4542","Callitriche cophocarpa Sendtner",59.99528,17.2163739
"4543","Callitriche cophocarpa Sendtner",57.642212,15.05589
"4544","Callitriche cophocarpa Sendtner",57.6006149,13.7402979
"4545","Callitriche cophocarpa Sendtner",56.4163169,14.905207
"4546","Callitriche cophocarpa Sendtner",58.158929,16.631589
"4547","Callitriche cophocarpa Sendtner",59.297859,17.362943
"4548","Callitriche cophocarpa Sendtner",59.8090359,17.743164
"4549","Callitriche cophocarpa Sendtner",59.232989,17.1409869
"4550","Callitriche cophocarpa Sendtner",58.870716,12.4665769
"4551","Callitriche cophocarpa Sendtner",59.590004,17.332158
"4552","Callitriche cophocarpa Sendtner",58.001702,14.96551
"4553","Callitriche cophocarpa Sendtner",57.8084589,14.349257
"4554","Callitriche cophocarpa Sendtner",59.888052,18.373135
"4555","Callitriche cophocarpa Sendtner",59.408431,18.187004
"4556","Callitriche cophocarpa Sendtner",57.538504,14.984555
"4557","Callitriche cophocarpa Sendtner",59.5276229,18.434058
"4558","Callitriche cophocarpa Sendtner",56.8489709,15.518432
"4559","Callitriche cophocarpa Sendtner",60.0170329,18.652232
"4560","Callitriche cophocarpa Sendtner",57.628574,14.893807
"4561","Callitriche cophocarpa Sendtner",57.86495,14.124553
"4562","Callitriche cophocarpa Sendtner",58.084232,14.617755
"4563","Callitriche cophocarpa Sendtner",59.584133,17.296486
"4564","Callitriche cophocarpa Sendtner",59.2168649,16.177311
"4565","Callitriche cophocarpa Sendtner",56.287061,15.4347449
"4566","Callitriche cophocarpa Sendtner",60.1283579,17.357014
"4567","Callitriche cophocarpa Sendtner",56.722129,16.305851
"4568","Callitriche cophocarpa Sendtner",60.222217,16.9554399
"4569","Callitriche cophocarpa Sendtner",60.363022,18.1837969
"4570","Callitriche cophocarpa Sendtner",60.0339529,17.7114629
"4571","Callitriche cophocarpa Sendtner",59.885731,16.940232
"4572","Callitriche cophocarpa Sendtner",57.4946199,16.2446489
"4573","Callitriche cophocarpa Sendtner",59.166549,17.050967
"4574","Callitriche cophocarpa Sendtner",59.591945,17.15519
"4575","Callitriche cophocarpa Sendtner",60.253427,17.977112
"4576","Callitriche cophocarpa Sendtner",56.901791,15.9110859
"4577","Callitriche cophocarpa Sendtner",59.2346659,16.965852
"4578","Callitriche cophocarpa Sendtner",57.809905,14.3189119
"4579","Callitriche cophocarpa Sendtner",56.574911,15.9118049
"4580","Callitriche cophocarpa Sendtner",58.9905929,11.9326539
"4581","Callitriche cophocarpa Sendtner",59.5670509,17.3753579
"4582","Callitriche cophocarpa Sendtner",56.497391,14.93901
"4583","Callitriche cophocarpa Sendtner",60.2779049,17.906424
"4584","Callitriche cophocarpa Sendtner",57.61345,15.466402
"4585","Callitriche cophocarpa Sendtner",60.040405,18.609365
"4586","Callitriche cophocarpa Sendtner",56.1817429,15.158783
"4587","Callitriche cophocarpa Sendtner",57.551375,14.675247
"4588","Callitriche cophocarpa Sendtner",58.942976,16.9560509
"4589","Callitriche cophocarpa Sendtner",57.5126509,14.766552
"4590","Callitriche cophocarpa Sendtner",57.916552,16.6243389
"4591","Callitriche cophocarpa Sendtner",60.020687,16.9036079
"4592","Callitriche cophocarpa Sendtner",59.064815,17.9626319
"4593","Callitriche cophocarpa Sendtner",59.898741,17.7483919
"4594","Callitriche cophocarpa Sendtner",58.970308,16.044279
"4595","Callitriche cophocarpa Sendtner",58.2699,15.935026
"4596","Callitriche cophocarpa Sendtner",57.601837,14.342475
"4597","Callitriche cophocarpa Sendtner",56.987372,12.652906
"4598","Callitriche cophocarpa Sendtner",59.1862039,17.3141199
"4599","Callitriche cophocarpa Sendtner",57.882558,14.390095
"4600","Callitriche cophocarpa Sendtner",56.733203,14.485891
"4601","Callitriche cophocarpa Sendtner",60.374547,17.41403
"4602","Callitriche cophocarpa Sendtner",60.418852,17.4616049
"4603","Callitriche cophocarpa Sendtner",59.806294,17.921237
"4604","Callitriche cophocarpa Sendtner",60.179167,17.143152
"4605","Callitriche cophocarpa Sendtner",59.34324,17.3210729
"4606","Callitriche cophocarpa Sendtner",58.9701179,16.1312
"4607","Callitriche cophocarpa Sendtner",60.155259,18.484023
"4608","Callitriche cophocarpa Sendtner",57.804138,15.980966
"4609","Callitriche cophocarpa Sendtner",59.5077959,18.3000119
"4610","Callitriche cophocarpa Sendtner",59.675749,17.6467029
"4611","Callitriche cophocarpa Sendtner",58.4953739,11.9015819
"4612","Callitriche cophocarpa Sendtner",59.7919509,18.6775829
"4613","Callitriche cophocarpa Sendtner",59.9942909,17.3059359
"4614","Callitriche cophocarpa Sendtner",57.348388,14.890807
"4615","Callitriche cophocarpa Sendtner",59.3692879,16.9704419
"4616","Callitriche cophocarpa Sendtner",58.24105,15.8477549
"4617","Callitriche cophocarpa Sendtner",59.254966,17.18567
"4618","Callitriche cophocarpa Sendtner",57.902459,14.48714
"4619","Callitriche cophocarpa Sendtner",59.0745289,17.2656199
"4620","Callitriche cophocarpa Sendtner",59.999619,16.7236839
"4621","Callitriche cophocarpa Sendtner",60.3575799,18.0311549
"4622","Callitriche cophocarpa Sendtner",59.0045989,17.4802089
"4623","Callitriche cophocarpa Sendtner",60.324201,17.264928
"4624","Callitriche cophocarpa Sendtner",57.1248119,14.115309
"4625","Callitriche cophocarpa Sendtner",60.155295,16.90809
"4626","Callitriche cophocarpa Sendtner",60.017226,17.2621429
"4627","Callitriche cophocarpa Sendtner",59.3585029,17.7297429
"4628","Callitriche cophocarpa Sendtner",57.396895,14.892918
"4629","Callitriche cophocarpa Sendtner",57.692822,14.015138
"4630","Callitriche cophocarpa Sendtner",60.620702,17.4719359
"4631","Callitriche cophocarpa Sendtner",59.5774789,17.1652239
"4632","Callitriche cophocarpa Sendtner",59.190175,16.920604
"4633","Callitriche cophocarpa Sendtner",58.9671629,16.739566
"4634","Callitriche cophocarpa Sendtner",58.560943,16.194523
"4635","Callitriche cophocarpa Sendtner",56.8178819,14.510756
"4636","Callitriche cophocarpa Sendtner",58.7522349,17.8568369
"4637","Callitriche cophocarpa Sendtner",57.9030739,14.460127
"4638","Callitriche cophocarpa Sendtner",57.6372399,15.859622
"4639","Callitriche cophocarpa Sendtner",59.3508569,18.2884859
"4640","Callitriche cophocarpa Sendtner",56.8689049,14.452411
"4641","Callitriche cophocarpa Sendtner",59.056266,16.8291189
